undernourish%,undernourish(in m),m/s_finsec%,s_finsec(in m),m/s_finsec(in m),pcap_fprod,pcap_fsup,Mag,CPI,DisType,normalized
4.4,4.1,27.8,7.8,25.7,12.0,82.0,47.0,87.46993221,Extreme temperature,0.9485930836855517
6.013801287504902,0.5969580349357102,7.4,-0.822941652838022,1.7342484525664617,58.2,24.0,18.391545956385244,92.6696698,Extreme temperature,0.6629322243096685
6.172024409227225,26.559180119499302,6.8,1.0,4.4,18.7,28.0,40.0,87.46993221,Extreme temperature,0.8786967512034585
5.13502061327026,36.17270833370688,6.0,0.5,3.9,29.9,73.0,34.01837772085071,92.6696698,Extreme temperature,0.8189691141169277
4.867298066506703,31.949728110124937,6.0,0.5,3.9,29.9,73.0,38.0,92.6696698,Extreme temperature,0.8587263704942889
3.8371083977611145,12.58049368026002,5.8,0.4,3.7,32.0,64.0,46.0,94.3490925,Extreme temperature,0.938607893330967
3.9734250266775657,14.705401728529864,5.8,0.4,3.7,32.0,64.0,44.0,94.3490925,Extreme temperature,0.9186375126217975
4.657534489564392,23.508528491814104,5.9,0.7,3.9,26.9,48.0,27.03581898646229,95.51296742,Extreme temperature,0.7492469359919909
5.0245148785591764,16.771865910024758,3.5,0.6,2.9,16.4,14.0,38.0,92.6696698,Extreme temperature,0.8587263704942889
4.4259640396004905,10.964214488211894,3.4,0.6,2.9,14.8,12.0,39.0,94.3490925,Extreme temperature,0.8687115608488737
4.22148909622581,7.77685241580707,3.4,0.6,2.9,14.8,12.0,42.0,94.3490925,Extreme temperature,0.898667131912628
5.2126704775468475,5.935189984684371,16.6,0.3,1.8,41.2,37.0,4.576602404291236,90.46017931,Extreme temperature,0.5249873832041665
5.316144864466153,-11.811096550213847,6.9,-1.0060208011880967,0.7,88.2,66.0,31.90324572888983,92.6696698,Extreme temperature,0.7978491185521263
14.5,190.5,-42.4638889530808,-5.763026164937301,-6.782250089657296,5.5,12.0,48.0,87.46993221,Extreme temperature,0.9585782740401365
13.9,184.1,-42.04487981044163,-5.299599544400547,-5.876647671083006,2.0,10.0,51.0,88.57345288,Extreme temperature,0.9885338451038908
13.2,176.3,-39.272038731900764,-4.380351707414743,-4.403379001898699,6.1,23.0,48.0,90.46017931,Extreme temperature,0.9585782740401365
13.3,180.2,-29.84072229562811,-3.3061156288751796,-3.4888666671471213,6.5,20.0,4.0,92.6696698,Extreme temperature,0.5192298984384073
14.6,200.0,-46.999582868858866,-3.9111899515241006,-2.6223047680531124,6.2,22.0,42.0,94.3490925,Extreme temperature,0.898667131912628
14.6,200.0,-48.74131593623888,-4.040306001672786,-2.6960875901780526,6.2,22.0,47.55782445008066,94.3490925,Extreme temperature,0.9541630670040486
5.240270300901031,37.60819664440584,7.2,0.7,4.4,21.4,61.0,28.618550836875727,92.6696698,Extreme temperature,0.7650508147986332
4.472441568434424,25.531740859156855,7.2,0.7,4.4,21.4,61.0,40.0,92.6696698,Extreme temperature,0.8786967512034585
4.8574191036271825,30.598081620347756,6.7,0.7,4.0,21.4,51.0,26.320687468953565,94.3490925,Extreme temperature,0.7421062116611032
7.49152574082004,74.40193752491678,2.6,0.5,3.3,4.6,48.0,27.43226863072124,87.46993221,Extreme temperature,0.7532055611559239
7.49152574082004,74.40193752491678,2.6,0.5,3.3,4.6,48.0,27.43226863072124,87.46993221,Extreme temperature,0.7532055611559239
7.49152574082004,74.40193752491678,2.6,0.5,3.3,4.6,48.0,27.43226863072124,87.46993221,Extreme temperature,0.7532055611559239
7.312824523984114,67.95590694995718,2.7,0.5,3.4,5.2,39.0,25.208673845149406,88.57345288,Extreme temperature,0.7310025439505271
7.312824523984114,67.95590694995718,2.7,0.5,3.4,5.2,39.0,25.208673845149406,88.57345288,Extreme temperature,0.7310025439505271
4.968458486132315,21.937385147664713,3.2,0.9,4.0,3.3,8.0,41.0,92.6696698,Extreme temperature,0.8886819415580433
2.8,3.6,3.4,0.8,4.3,2.1,10.0,30.0,94.3490925,Extreme temperature,0.7788448476576109
2.8,3.6,3.4,0.8,4.3,2.1,10.0,52.148316105044955,94.3490925,Extreme temperature,1.0
5.169637339796077,-3.154026048730657,10.7,-0.8155595590076601,0.3,55.7,31.0,13.571247012829417,92.6696698,Extreme temperature,0.6148006217922597
8.4,0.3,21.0,0.1,0.6,62.1,23.0,-16.949338454574388,87.46993221,Extreme temperature,0.31004676616685956
7.4,0.2,25.7,0.2,0.8,14.3,33.0,-0.9302835561919665,88.57345288,Extreme temperature,0.47000007862775145
5.5,0.2,27.5,0.2,0.9,48.1,31.0,-47.0,92.6696698,Extreme temperature,0.009985190354584783
4.0,0.1,26.2,0.2,0.8,61.4,50.0,-48.0,94.3490925,Extreme temperature,0.0
3.8,1.3,26.3,1.8,9.2,14.4,17.0,-0.7268855941337051,88.57345288,Extreme temperature,0.47203104599663775
3.7,1.3,26.1,2.0,9.3,13.7,11.0,-13.0,90.46017931,Extreme temperature,0.3494816624104664
3.7,1.3,26.1,2.0,9.3,13.7,11.0,-8.094486740643049,90.46017931,Extreme temperature,0.3984641460920851
3.8,1.4,26.7,2.2,9.6,26.8,15.0,-5.0,92.6696698,Extreme temperature,0.42936318524714445
4.3,1.2,33.8,2.9,9.5,7.8,24.0,-30.29987927606004,92.6696698,Extreme temperature,0.17673907472767103
12.8,25.5,14.0,1.8,28.0,20.2,13.0,45.0,87.46993221,Extreme temperature,0.9286227029763823
12.3,26.0,14.2,3.4,30.1,19.2,14.0,42.0,92.6696698,Extreme temperature,0.898667131912628
5.9,1.8,37.2,4.1,11.3,4.8,14.0,-20.0,87.46993221,Extreme temperature,0.27958532992837315
7.290219436769818,48.94589731182094,8.9,0.7,3.4,17.2,31.0,13.230726252890975,87.46993221,Extreme temperature,0.6114004571845866
9.565322182076839,90.17101905318682,6.3,0.4,2.4,19.3,36.0,-20.0,88.57345288,Extreme temperature,0.27958532992837315
5.575698552571194,38.689311869381186,4.3,0.2,1.6,20.3,38.0,22.67203594818369,92.6696698,Extreme temperature,0.7056737316886709
2.703868872273131,-23.517111337218978,10.7,0.3,1.1,31.3,25.0,45.0,92.6696698,Extreme temperature,0.9286227029763823
4.021733363253474,1.2425754620066414,14.5,0.7,2.8,57.9,85.0,23.87857222233339,92.6696698,Extreme temperature,0.717721226055767
4.0,0.4,12.5,0.2,1.1,52.9,45.0,18.857715852278204,90.46017931,Extreme temperature,0.6675870194577367
5.4,3.0,12.028237669225831,1.5049232089380737,8.585662584676882,10.2,13.0,45.0,88.57345288,Extreme temperature,0.9286227029763823
4.318855974830655,-39.94548642331017,8.6,0.8,4.0,73.3,31.0,47.0,92.6696698,Extreme temperature,0.9485930836855517
5.311347754368162,2.9645730408008717,8.8,0.9,4.1,49.1,35.0,18.908529363215564,94.3490925,Extreme temperature,0.668094402037031
7.5,5.1,19.7,4.0,13.6,18.3,17.0,9.0,88.57345288,Extreme temperature,0.5691558502113311
7.309922859950875,-17.761606494711657,22.3,1.0,9.9,62.2,17.0,1.7365028111953507,88.57345288,Extreme temperature,0.4966284481411254
6.4850188445742365,-11.66222726716245,21.5,0.9,9.6,47.1,18.0,3.273068884820532,90.46017931,Extreme temperature,0.5119713528786697
6.757536323981866,5.6339802000728625,10.8,0.7,2.6,56.8,50.0,26053.851013549065,87.46993221,Wildfire,0.15306347037787377
6.757536323981866,5.6339802000728625,10.8,0.7,2.6,56.8,50.0,26053.851013549065,87.46993221,Wildfire,0.15306347037787377
6.757536323981866,5.6339802000728625,10.8,0.7,2.6,56.8,50.0,26053.851013549065,87.46993221,Wildfire,0.15306347037787377
6.799139781614754,5.639090467415926,11.8,0.8,2.9,71.2,35.0,26351.9829027566,88.57345288,Wildfire,0.1548179923891939
11.46018931975509,35.65110031425215,12.7,0.9,3.1,53.2,36.0,59000.0,90.46017931,Wildfire,0.34695330798837115
6.841063694208641,12.298673194774537,12.3,0.8,3.1,62.9,27.0,26635.653077106803,94.3490925,Wildfire,0.1564874064400537
27.29835148583927,130.2125784238452,12.3,0.8,3.1,62.9,27.0,169967.0,94.3490925,Wildfire,1.0
11.9,1.4,29.87463459979611,0.8211092227030852,-0.573972534017912,17.3,25.0,36124.95739947015,94.3490925,Wildfire,0.21233246665805577
13.9,1.6,32.52496519489432,0.6666121381110841,-2.011378398816504,17.3,26.0,41049.068414258276,95.51296742,Wildfire,0.24131112165733853
2.6,5.4,23.5,7.5,49.6,26.0,30.0,22580.622538244374,94.3490925,Wildfire,0.13262333622629427
6.879886883857249,20.136864628983105,5.0,0.2,1.8,61.0,27.0,26890.630767597155,87.46993221,Wildfire,0.15798796369862148
3.898647504778837,5.103184112807,5.0,0.2,1.8,59.6,22.0,6000.0,88.57345288,Wildfire,0.03504549146078789
3.1137960429468965,1.2862056216750943,5.0,0.2,1.8,59.6,24.0,500.0,90.46017931,Wildfire,0.002677699179623592
6.83412306385739,22.10108022650749,5.1,0.3,1.9,60.5,31.0,26566.820066583812,92.6696698,Wildfire,0.1560823205152
3.1,0.5,10.8,0.5,1.9,15.3,28.0,3463.501351440136,87.46993221,Wildfire,0.02011806211932614
2.9,0.5,13.7,0.6,2.5,16.3,20.0,4670.0,90.46017931,Wildfire,0.02721837078188816
2.6,0.5,17.3,0.7,3.3,18.3,17.0,8222.151974720444,94.3490925,Wildfire,0.048122973921684326
7.202716091424079,29.71217344694479,12.670533336929793,0.7101797663610521,5.862692472481754,3.6,13.0,29132.859012749017,94.3490925,Wildfire,0.17118359607790057
7.204160051572413,30.13514491788161,13.194509004617572,0.687954937162722,6.02903565290373,3.6,11.0,29143.030702360404,95.51296742,Wildfire,0.17124345701180782
6.5,3.1,19.610226329433722,1.4717472595519432,3.177474156130387,16.5,56.0,32177.622186600158,87.46993221,Wildfire,0.18910218916091007
3.050760030246535,1.868120561504007,7.8,-0.12746556915998752,0.3,17.8,36.0,45.0,90.46017931,Wildfire,0.0
3.0540212798558155,0.31184793792758114,6.3,0.6,4.1,26.2,48.0,72.0,90.46017931,Wildfire,0.00015889643483480657
6.621745312165851,5.600062474702469,13.3,0.2,1.4,41.0,57.0,25097.658843659083,92.6696698,Wildfire,0.14743622864407838
13.9,184.1,-68.50131439018685,-2.806348778245437,16.45427739281729,2.0,10.0,58205.654237071474,88.57345288,Wildfire,0.3422785409603905
13.3,180.2,-65.4018021540535,-2.6602132377298453,17.161598282905516,6.5,20.0,60295.64448359108,92.6696698,Wildfire,0.3545782446274825
7.2,18.7,6.0,1.8,15.5,5.2,8.0,4496.219846163367,87.46993221,Wildfire,0.026195665341529447
6.2,16.7,6.2,1.9,16.8,8.7,45.0,8577.445184961674,94.3490925,Wildfire,0.05021389334495636
6.938879325465299,19.36389794813313,11.6,0.1,0.9,12.5,31.0,27294.971080232677,88.57345288,Wildfire,0.1603675279259465
6.9086448982759485,20.892275069061228,14.2,0.2,1.2,6.4,30.0,27081.286627869602,95.51296742,Wildfire,0.15910998356816425
6.737023936810766,14.512576827014314,9.5,0.03506788775851888,0.2,58.2,32.0,25897.894482767504,92.6696698,Wildfire,0.15214565790637766
10.9,0.7,29.1,0.7,2.0,12.1,29.0,32039.71693747671,95.51296742,Wildfire,0.18829060944125373
6.80549815715181,9.639546733538666,12.0,0.937323600233003,4.683391018392655,20.1,67.0,26374.19058987307,90.46017931,Wildfire,0.15494868580803586
4.5,1.2,31.2,2.6,8.5,12.1,9.0,36250.78731278853,88.57345288,Wildfire,0.21307298238479147
6.667162550884852,5.635366303272448,14.5,0.2,0.7,87.5,17.0,25433.872234019633,95.51296742,Wildfire,0.14941486231341225
8.2,0.6,24.0,0.4,1.7,36.2,25.0,27917.162562134574,94.3490925,Wildfire,0.16402915786145747
8.1,2.6,47.8,6.2,15.5,12.6,26.0,70638.7098273903,94.3490925,Wildfire,0.4154477338272284
6.999817072324482,18.03828021832483,13.2,0.4,1.4,15.2,25.0,27726.828097122692,88.57345288,Wildfire,0.1629090294201027
3.0848063641846073,-4.100190916413137,11.6,0.3,1.2,31.5,25.0,300.0,90.46017931,Wildfire,0.0015006885512176176
3.361697212772254,-2.5042178035403886,11.6,0.3,1.2,31.5,25.0,2240.0,90.46017931,Wildfire,0.012917691646755571
6.919323155569641,20.826141630760972,10.7,0.3,1.1,31.3,25.0,27161.523301992616,92.6696698,Wildfire,0.15958218065931792
5.5,3.1,20.117589649772746,1.233984876083631,4.330812056041793,10.2,20.0,18455.476602740877,90.46017931,Wildfire,0.10834663317722765
7.00472317245436,21.41111723816845,7.5,0.7,3.5,69.8,9.0,27771.051216395306,90.46017931,Wildfire,0.1631692848271284
7.00472317245436,21.41111723816845,7.5,0.7,3.5,69.8,9.0,27771.051216395306,90.46017931,Wildfire,0.1631692848271284
6.83383167041567,14.243171954377054,8.6,0.8,4.0,73.3,31.0,26582.713958619956,92.6696698,Wildfire,0.1561758569144664
7.084839295837559,35.482352304228286,5.7,0.1,0.6,17.7,12.0,28295.46942567204,92.6696698,Wildfire,0.16625551385737009
6.9856145356140145,5.572517693943752,20.0,1.0,2.3,47.5,9.0,27660.544951969197,90.46017931,Wildfire,0.16251894958845353
2.8,1.2,22.7,1.4,9.9,33.1,14.0,20088.116342666115,95.51296742,Wildfire,0.1179548048084775
2.8,1.2,22.7,1.4,9.9,33.1,14.0,20088.116342666122,95.51296742,Wildfire,0.11795480480847755
14.5,4.1,66.5,5.9,18.5,22.2,142.0,13025874.0,87.46993221,Epidemic,1.0
15.7,4.8,70.1,7.4,21.6,20.0,75.0,3619176.5003674943,92.6696698,Epidemic,0.274836399339206
3.983763190558985,15.342664297955885,11.8,0.8,2.9,71.2,35.0,3619176.4992570686,88.57345288,Epidemic,0.27483639925360315
12.5,20.0,31.5,18.5,50.2,2.3,31.0,3619176.4986268813,90.46017931,Epidemic,0.2748363992050219
7.6,0.8,63.8,1.4,6.9,12.6,14.0,3619176.4984481377,88.57345288,Epidemic,0.2748363991912426
7.7,0.9,65.7,1.6,7.8,17.5,16.0,3619176.498529783,94.3490925,Epidemic,0.27483639919753666
12.1,1.4,51.31498132865666,9.49000466691318,27.10626182067598,15.5,26.0,3619176.498719493,92.6696698,Epidemic,0.2748363992121614
10.077239121573772,15.343886036009701,21.5,3.6,44.4,17.5,29.0,3619176.4986779653,88.57345288,Epidemic,0.27483639920895997
11.841177259006335,15.343771006018239,21.8,3.6,45.4,17.1,37.0,3619176.498921587,90.46017931,Epidemic,0.27483639922774084
12.4,2.4,42.9,2.3,8.2,10.1,15.0,3619176.498376275,90.46017931,Epidemic,0.2748363991857027
30.771896295285277,15.342294855866104,67.30135829793764,10.244634455375166,27.06570870159932,19.7,107.0,3619176.501281629,88.57345288,Epidemic,0.27483639940967686
5.4,1.3,49.9,5.2,11.6,3.8,47.0,3619176.499419776,87.46993221,Epidemic,0.27483639926614634
6.9,1.7,57.0,7.1,14.4,4.5,47.0,3619176.4994165907,92.6696698,Epidemic,0.27483639926590075
48.6,2.2,106.5568040506211,9.759037994001474,14.244720386572666,5.6,123.0,3619176.501837173,88.57345288,Epidemic,0.2748363994525038
46.8,2.2,104.16282456963519,10.006696510575871,15.41646931882405,5.6,114.0,3619176.5015376643,92.6696698,Epidemic,0.2748363994294146
49.2,2.3,81.3,2.9,3.9,5.0,64.0,3619176.49988802,94.3490925,Epidemic,0.27483639930224335
29.1,4.4,68.30387715206075,9.623822593601393,22.670202606776115,29.6,56.0,3619176.4997399636,90.46017931,Epidemic,0.2748363992908296
30.3,4.7,71.41609215455962,9.914914595845056,23.20977577305399,23.7,57.0,3619176.499739807,92.6696698,Epidemic,0.2748363992908176
6.0,2.9,45.94295237252429,8.673794067060523,24.937787773084125,18.0,72.0,3619176.500235226,88.57345288,Epidemic,0.2748363993290095
7.2,3.6,44.94635829192444,9.592103455977671,29.229547371838322,12.9,33.0,3619176.4989196053,94.3490925,Epidemic,0.27483639922758807
3.4,0.2,15.3,0.1,0.8,12.1,47.0,3619176.4994029575,94.3490925,Epidemic,0.2748363992648498
8.3,0.5,45.1,1.0,2.9,5.1,16.0,3619176.498422818,94.3490925,Epidemic,0.2748363991892907
18.2,19.9,57.9,15.4,63.3,2.0,24.0,3619176.498415659,92.6696698,Epidemic,0.2748363991887388
21.9,24.6,56.3,18.4,63.2,2.0,20.0,3619176.498245042,94.3490925,Epidemic,0.2748363991755859
21.9,24.6,56.3,18.4,63.2,2.0,20.0,3619176.498245042,94.3490925,Epidemic,0.2748363991755859
4.9,15.343084656820253,14.3,-2.7207688097384324,0.1,29.7,22.0,3619176.4986364073,94.3490925,Epidemic,0.2748363992057563
7.7,2.1,38.3,1.4,10.7,3.6,57.0,3619176.4997052257,87.46993221,Epidemic,0.2748363992881516
7.7,2.2,40.8,1.7,11.6,2.7,72.0,3619176.500186374,88.57345288,Epidemic,0.2748363993252435
17.3,2.8,42.7,2.6,6.9,9.8,29.0,3619176.4988116752,87.46993221,Epidemic,0.2748363992192677
16.3,2.9,49.7,3.4,8.7,12.7,19.0,3619176.4985100245,94.3490925,Epidemic,0.27483639919601344
22.918419232597557,15.343049476683866,74.1,6.0,8.9,4.5,34.0,3619176.498956476,90.46017931,Epidemic,0.27483639923043046
42.4,4.5,88.06325644951819,10.63514312849867,24.453287154357746,4.2,37.0,3619176.498996979,87.46993221,Epidemic,0.27483639923355285
43.2,4.7,85.72587004183987,10.100824475250477,19.628576893073664,4.2,38.0,651177.0,88.57345288,Epidemic,0.046032910704643944
13.3,1.3,45.6,1.4,4.4,10.3,30.0,3619176.4988735984,94.3490925,Epidemic,0.27483639922404146
14.6,200.0,-132.85238028494686,28.048835975594944,176.5828611187345,6.2,22.0,3619176.496973825,94.3490925,Epidemic,0.2748363990775876
14.6,200.0,-132.85238028494686,28.048835975594944,176.5828611187345,6.2,22.0,3619176.496973825,94.3490925,Epidemic,0.2748363990775876
18.4,6.5,54.690582545132116,9.603892600542538,27.59313097922272,18.6,48.0,3619176.4994187234,87.46993221,Epidemic,0.2748363992660652
25.1,12.6,60.9,10.9,30.6,2.5,8.0,3619176.49800348,90.46017931,Epidemic,0.2748363991569639
25.1,12.6,60.9,10.9,30.6,2.5,8.0,3619176.49800348,90.46017931,Epidemic,0.2748363991569639
25.1,12.6,60.9,10.9,30.6,2.5,8.0,3619176.49800348,90.46017931,Epidemic,0.2748363991569639
25.6,13.5,67.7,13.1,35.6,2.4,43.0,3619176.499122373,94.3490925,Epidemic,0.27483639924321945
42.3,10.8,84.22007242458814,10.880274041842352,25.81051985400643,11.0,70.0,3619176.5000568302,90.46017931,Epidemic,0.27483639931525694
44.3,11.6,58.0,2.5,15.2,9.8,59.0,3619176.49965065,92.6696698,Epidemic,0.27483639928394443
16.6,2.9,80.3,8.8,14.2,26.1,44.0,3619176.499450472,90.46017931,Epidemic,0.27483639926851267
31.957827723885863,15.342269939311132,68.4,11.7,19.6,18.3,90.0,3619176.500739398,90.46017931,Epidemic,0.2748363993678762
40.66179108787756,17.532536400318406,71.1,12.3,21.6,8.7,84.0,745609.0,94.3490925,Epidemic,0.05331268653885945
3.5,1.9,40.329636376754735,8.532299592787256,25.397698685856138,25.2,55.0,3619176.4997200808,88.57345288,Epidemic,0.2748363992892968
17.5,1.1,58.7876961905714,9.570945481178457,24.93424002570143,18.3,36.0,3619176.499058186,94.3490925,Epidemic,0.2748363992382713
9.2,16.6,34.7,20.0,62.8,12.4,28.0,3619176.4985822854,87.46993221,Epidemic,0.2748363992015841
9.4,17.5,38.7,22.8,71.9,14.2,15.0,3619176.4981487393,88.57345288,Epidemic,0.27483639916816194
9.4,17.5,38.7,22.8,71.9,14.2,15.0,3619176.4981487393,88.57345288,Epidemic,0.27483639916816194
10.0,19.2,42.8,26.0,81.8,16.0,18.0,3619176.498223207,90.46017931,Epidemic,0.2748363991739027
10.0,19.2,42.8,26.0,81.8,16.0,18.0,3619176.498223207,90.46017931,Epidemic,0.2748363991739027
10.4,20.4,47.1,29.5,92.2,14.9,18.0,3619176.4981869278,92.6696698,Epidemic,0.2748363991711059
12.0,24.0,53.5,34.9,107.6,14.6,17.0,3619176.4981001434,94.3490925,Epidemic,0.2748363991644156
12.0,24.0,53.5,34.9,107.6,14.6,17.0,3619176.4981001434,94.3490925,Epidemic,0.2748363991644156
12.0,24.0,53.5,34.9,107.6,14.6,17.0,3619176.4981001434,94.3490925,Epidemic,0.2748363991644156
12.7,26.2,58.5,39.4,120.5,5.8,11.0,3619176.4978226186,95.51296742,Epidemic,0.27483639914302127
12.7,26.2,58.5,39.4,120.5,5.8,11.0,3619176.4978226186,95.51296742,Epidemic,0.27483639914302127
12.1,25.2,12.8,2.7,26.7,19.5,11.0,3619176.498091174,90.46017931,Epidemic,0.27483639916372415
14.1,30.5,24.3,10.3,52.6,15.4,11.0,3619176.497989318,94.3490925,Epidemic,0.2748363991558721
16.94430711565839,15.343575953509198,45.63273172889984,10.859728058127594,36.02173654213444,13.096388200128645,37.10376815130513,3619176.498960239,92.6696698,Epidemic,0.27483639923072056
8.7,0.6,25.3,0.4,1.8,38.7,24.0,3619176.498794369,95.51296742,Epidemic,0.27483639921793357
6.9,2.1,42.6,5.2,13.2,5.1,13.0,3619176.4982946613,88.57345288,Epidemic,0.27483639917941105
13.625634005904086,15.343923046116771,41.31354083738579,11.174815632452233,38.590256189426725,8.7,19.0,3619176.4983441937,95.51296742,Epidemic,0.27483639918322955
7.6,15.343632894280121,33.3,10.45457488114102,37.806487723991935,8.5,37.0,3619176.498929841,95.51296742,Epidemic,0.2748363992283771
4.4,18.06131518545448,23.6,10.578085567402265,37.580297294874086,6.4,8.0,54046.0,94.3490925,Epidemic,0.0
9.602468865883349,15.343777051886716,14.3,7.772510561212664,36.47173204516442,5.3,29.0,3619176.4986133343,88.57345288,Epidemic,0.2748363992039776
8.555392274780033,15.342997753881715,3.1,-4.938808305894792,0.2,0.4,33.49089329902521,3619176.49882557,88.57345288,Epidemic,0.27483639922033887
18.1,0.1,63.08129090172129,9.361656894874713,24.413401502477534,6.5,43.0,3619176.4992481824,88.57345288,Epidemic,0.27483639925291814
17.793057828104565,15.343577834689341,47.7288830660129,10.803639865612421,36.329210606107274,6.2,38.0,3619176.498962617,88.57345288,Epidemic,0.27483639923090386
16.494992813610637,15.343686864940729,45.71767129842789,10.909364844655745,37.04964473444312,6.8,32.0,3619176.49876683,90.46017931,Epidemic,0.2748363992158106
4.3,0.9,6.5,0.1,1.4,10.7,22.0,3619176.498563871,90.46017931,Epidemic,0.27483639920016445
3.7,0.8,8.9,0.2,1.9,23.4,19.0,3619176.4985327255,94.3490925,Epidemic,0.2748363991977635
11.6,1.0,53.82467715837473,9.329107969431293,26.371716274840256,8.3,39.0,3619176.4991186555,90.46017931,Epidemic,0.2748363992429329
20.5,1.5,60.4,1.2,4.4,11.1,47.0,3619176.4994476815,87.46993221,Epidemic,0.2748363992682975
8.913795152575764,15.343535575196036,23.2,9.427557602604928,34.4296561863254,42.6,34.313444807481524,3619176.4989935155,94.3490925,Epidemic,0.27483639923328584
8.913795152575764,15.343535575196036,23.2,9.427557602604926,34.4296561863254,42.6,34.313444807481524,3619176.4989935155,94.3490925,Epidemic,0.27483639923328584
24.734961196811287,15.343349367235456,74.8,10.1,30.8,8.9,44.0,3619176.4992292826,90.46017931,Epidemic,0.2748363992514612
32.54792420615406,15.34267580729119,74.5,10.4,31.8,11.0,83.0,3619176.500456962,92.6696698,Epidemic,0.27483639934610316
11.2,15.343661301418004,33.788917688277344,10.26645660872233,36.312094561088045,26.6,29.0,3619176.498764594,88.57345288,Epidemic,0.2748363992156383
7.8,7.3,40.245628258062574,9.900326115380356,33.53812599926009,9.3,16.0,3619176.498323472,88.57345288,Epidemic,0.27483639918163205
32.6,5.5,52.0,4.1,8.8,17.9,7.0,3619176.498083994,90.46017931,Epidemic,0.2748363991631707
20.00501320227032,15.343170181352965,66.7,4.9,9.6,6.4,28.0,3619176.4987604227,92.6696698,Epidemic,0.27483639921531666
21.5,7.4,45.1,5.1,15.5,8.2,38.0,4009134.4990738295,87.46993221,Landslide,0.49999999988396376
21.5,7.4,45.1,5.1,15.5,8.2,38.0,4009134.4990738295,87.46993221,Landslide,0.49999999988396376
21.5,7.4,45.1,5.1,15.5,8.2,38.0,4009134.4990738295,87.46993221,Landslide,0.49999999988396376
21.5,7.4,45.1,5.1,15.5,8.2,38.0,4009134.4990738295,87.46993221,Landslide,0.49999999988396376
23.0,8.3,54.3,6.3,19.7,6.9,20.0,4009134.498794115,90.46017931,Landslide,0.49999999984891935
23.0,8.3,54.3,6.3,19.7,6.9,20.0,4009134.498794115,90.46017931,Landslide,0.49999999984891935
24.0,8.9,57.5,6.4,21.4,6.8,27.0,4009134.4987276327,92.6696698,Landslide,0.4999999998405901
26.9,10.2,63.1,7.5,24.0,5.7,29.0,4009134.498579667,94.3490925,Landslide,0.49999999982205207
29.8,11.6,70.0,8.8,27.3,7.8,30.0,4009134.4983737697,95.51296742,Landslide,0.4999999997962559
3.1,1.4,32.3,4.9,14.2,67.2,34.0,4009134.499113824,90.46017931,Landslide,0.49999999988897453
2.7,27.985641718537753,2.4978385458179275,4.848179089280267,30.91827180107751,36.4,15.0,4009134.5004657577,88.57345288,Landslide,0.500000000058353
14.0,21.8,32.2,20.7,50.4,3.1,27.0,4009134.499763392,87.46993221,Landslide,0.4999999999703563
12.5,20.0,31.5,18.5,50.2,2.3,31.0,4009134.499796265,90.46017931,Landslide,0.4999999999744748
11.0,18.0,31.9,17.1,52.0,4.3,31.0,4009134.4997719363,94.3490925,Landslide,0.4999999999714268
11.9,1.4,43.157947255438245,5.673949127732614,18.359562064558375,17.3,25.0,4009134.4990694807,94.3490925,Landslide,0.49999999988341887
7.656468160938378,27.985593477572614,18.3,3.9,37.5,18.4,37.0,4009134.500185584,87.46993221,Landslide,0.5000000000232512
8.236644675431627,27.985643583239266,20.6,3.4,43.1,25.6,30.0,4009134.500067356,92.6696698,Landslide,0.5000000000084388
11.916442909202884,27.985556879416187,25.32199613132107,6.267051378818355,28.26635236891203,19.7,34.4744344155296,4009134.499904313,87.46993221,Landslide,0.49999999998801176
6.6984935820399905,27.984704195013727,47.673923426333374,4.919783672452651,16.73054155494679,21.8,107.0,4009134.499487711,90.46017931,Landslide,0.4999999999358173
7.686981582710263,27.98484899025592,46.781542514758556,5.513635570950137,19.171064394209044,20.8,95.0,4009134.4994866154,94.3490925,Landslide,0.49999999993568006
6.7,1.7,56.4,7.1,14.6,5.4,44.0,4009134.4988865266,94.3490925,Landslide,0.4999999998604973
31.7,5.1,83.48143364788638,9.328060710701392,20.431139832809073,9.3,41.0,4009134.4979048166,94.3490925,Landslide,0.4999999997375027
2.9,0.5,13.7,0.6,2.5,16.3,20.0,4009134.4999101623,90.46017931,Landslide,0.4999999999887446
13.824060979542875,27.985687602874044,26.834367569473457,6.606684185834846,27.565055251698034,2.8,34.0,4009134.4999592523,87.46993221,Landslide,0.4999999999948949
14.78170580905016,27.985840198060178,23.85578882789771,6.9826107906202335,29.841893691558816,2.4,21.0,4009134.500007051,88.57345288,Landslide,0.5000000000008835
14.78170580905016,27.985840198060178,23.85578882789771,6.9826107906202335,29.841893691558816,2.4,21.0,4009134.500007051,88.57345288,Landslide,0.5000000000008835
14.78170580905016,27.985840198060178,23.85578882789771,6.9826107906202335,29.841893691558816,2.4,21.0,4009134.500007051,88.57345288,Landslide,0.5000000000008835
15.131041912711991,27.98590297570234,23.24673823794828,7.249474016140283,31.114747227114762,3.2,15.0,4009134.5000034077,90.46017931,Landslide,0.500000000000427
15.131041912711991,27.98590297570234,23.24673823794828,7.249474016140283,31.114747227114762,3.2,15.0,4009134.5000034077,90.46017931,Landslide,0.500000000000427
15.131041912711991,27.98590297570234,23.24673823794828,7.249474016140283,31.114747227114762,3.2,15.0,4009134.5000034077,90.46017931,Landslide,0.500000000000427
